id,status,name,type,plant_name,current_operator,original_operator,co-owner,constructed_date,activated_date,field_name,latitude,longitude,location
ABGP0119968,Active,Pennwest Countess,GP,Rosemary,Cardinal Energy Ltd.,,100.0% - Cardinal Energy Ltd.,1996-01-01,,,50.86511,-112.21187,03-18-022-16W4M
ABGP0119984,Suspended,Botha 7-16-98-5W6,GP,Botha,Canadian Natural Resources Limited,,89.5% - Canadian Natural Resources Limited; 10.5% - Obsidian Energy Ltd.,1994-01-01,,,57.50268,-118.74226,07-16-098-05W6M
ABGP0120344,Active,10-7 Gas Processing Plant,GP,Ante Creek North,Arc Resources Ltd.,,100.0% - Arc Resources Ltd.,2012-01-01,,,54.78675,-117.64635,10-07-067-24W5M
ABGP0120365,Active,Sturgeon Lake Gas Plant,GP,Ante Creek,Arc Resources Ltd.,,100.0% - Arc Resources Ltd.,,,,54.9106,-117.6972,02-26-068-25W5M
ABGP0121326,Active,Open Range Ansell 12-31 Gas Plant,GP,Swanson,Peyto Exploration & Development Corp.,,100.0% - Peyto Exploration & Development Corp.,2012-01-01,,,53.62293,-116.79894,12-31-053-19W5M
ABGP0121540,Abandoned,Altagas Rainbow Lake Gas Plant,GP,Rainbow Lake,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,58.56701,-119.19621,12-24-110-08W6M
ABGP0122937,Suspended,Tervita Granada Frac Plant,GP,Granada,Secure Energy Services Inc.,,100.0% - Secure Energy Services Inc.,2013-01-01,,,53.48488,-115.60766,02-18-052-11W5M
ABGP0123090,Active,Gordondale Gas Plant,GP,Gordondale,Altagas Ltd.,,100.0% - Altagas Ltd.,2012-01-01,,,55.80863,-119.68441,16-31-078-11W6M
ABGP0126279,Active,Saturn Gas Plant,GP,Saturn,Pembina Gas Services Ltd.,,100.0% - Pembina Gas Services Ltd.,2013-01-01,,,53.97197,-117.29309,12-36-057-23W5M
ABGP0126524,Active,Lookout Butte 04-13,GP,Lookout Butte,Loyal Energy (Canada) Operating Ltd.,,100.0% - Loyal Energy (Canada) Operating Ltd.,1963-01-01,,,49.11919,-113.76139,04-13-002-29W4M
ABGP0127090,Active,Ramparts 05-17-57-21W4 Gp,GP,Ramparts,Long Run Exploration Ltd.,,,,,,53.92542,-113.09648,05-17-057-21W4M
ABGP0128196,Active,Haro #1,GP,Haro # 1,Sanling Energy Ltd.,,100.0% - Sanling Energy Ltd.,1970-01-01,,,58.05868,-118.28714,10-29-104-02W6M
ABGP0128197,Suspended,Haro #3,GP,Haro # 3,Sanling Energy Ltd.,,100.0% - Sanling Energy Ltd.,1980-01-01,,,58.23313,-118.78421,10-29-106-05W6M
ABGP0128198,Suspended,Haro #4,GP,Haro # 4,Sanling Energy Ltd.,,,,,,57.97145,-118.5841,09-28-103-04W6M
ABGP0129178,Active,Peyto Brazeau 06-12-044-13W5 Gas,GP,Brazeau,Peyto Exploration & Development Corp.,,100.0% - Peyto Exploration & Development Corp.,2013-01-01,,,52.77609,-115.75734,06-12-044-13W5M
ABGP0129179,Active,Peyto Oldman North 3/14-17-55-21W5Gp,GP,Oldman North,Peyto Exploration & Development Corp.,,,,,,53.75754,-117.08879,14-17-055-21W5M
ABGP0129279,Active,Ansell 01-34 Gas Plant,GP,Peoc Ansell,Tourmaline Oil Corp.,,100.0% - Tourmaline Oil Corp.,2012-01-01,,,53.44113,-116.55962,01-34-051-18W5M
ABGP0130963,New,Kaybob 15-07 Gas Plant,GP,Kaybob,Xto Energy Canada Ulc,,,,,,54.17947,-116.68584,15-07-060-18W5M
ABGP0130964,Active,Kaybob 15-07 Gas Plant,GP,Kaybob,Xto Energy Canada,,,,,,54.17947,-116.68584,15-07-060-18W5M
ABGP0131384,Suspended,Cenovus Lake Newell 04-22 Gas Plant,GP,Lake Newell,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,,,,50.44293,-111.85737,04-22-017-14W4M
ABGP0131712,Active,Iberdrola 15-27 Gas Plant,GP,Iberdrola,Iberdrola Canada Energy Services Ltd.,,,,,,53.69938,-115.97623,15-27-054-14W5M
ABGP0132407,Active,Kaybob 5-31 Gas Plant,GP,Kaybob,Kiwetinohk Resources Corp.,,,,,,54.40491,-117.59784,05-31-062-24W5M
ABGP0133259,Active,Eca Kaybob 15-31 Gas Plant,GP,Kaybob,Ovintiv Canada Ulc,,,,,,54.41224,-117.13572,15-31-062-21W5M
ABGP0134386,Active,Steen River 9-17 Acid Gas Inj Plant,GP,Steen River,Tallahassee Exploration Inc.,,100.0% - Tallahassee Exploration Inc.,1999-01-01,,,59.59975,-117.39773,09-17-122-20W5M
ABGP0134471,Active,Spartan Alexander Gas Plant,GP,Alexander,Vermilion Energy Inc.,,,,,,53.81987,-113.85883,03-07-056-26W4M
ABGP0134628,Active,Musreau Ii  9-26-62-6W6,GP,Musreau,Pembina Gas Services Ltd.,,100.0% - Pembina Gas Services Ltd.,2014-01-01,,,54.39414,-118.7781,09-26-062-06W6M
ABGP0134673,Active,Inception 03-26-069-05W6 Plant,GP,Inception,Spartan Delta Corp.,,,,,,54.99801,-118.65182,03-26-069-05W6M
ABGP0134834,Suspended,Bistcho Lake 6-32 Acid Gas Injection,GP,Bistcho Lake,Tallahassee Exploration Inc.,,,,,,59.63916,-118.30596,06-32-122-02W6M
ABGP0135009,Active,06-01-077-21W5 Donnelly,GP,Girouxville,Long Run Exploration Ltd.,,100.0% - Long Run Exploration Ltd.,2005-01-01,,,55.64146,-117.1216,06-01-077-21W5M
ABGP0135330,Active,Exshaw 03-10-077-07W6 Gas Plant,GP,Exshaw,Tourmaline Oil Corp.,,100.0% - Tourmaline Oil Corp.,2014-01-01,,,55.65231,-118.99905,03-10-077-07W6M
ABGP0135716,Active,Bilbo-04-25-065-07 W6M,GP,Bilbo,Harvest Operations Corp.,,100.0% - Harvest Operations Corp.,2015-01-01,,,54.64908,-118.92828,04-25-065-07W6M
ABGP0135948,Active,Lre Edson 00/06-16-054-18W5 Gp,GP,Alliance,Long Run Exploration Ltd.,,100.0% - Long Run Exploration Ltd.,,,,53.66297,-116.59653,06-16-054-18W5M
ABGP0136119,Active,Smith West 09-01-071-02W5,GP,Smith West,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.12145,-114.1592,09-01-071-02W5M
ABGP0137047,Active,Spartan Alderflats 10-09-045-08W5,GP,Bellatrix 10-09,Spartan Delta Corp.,,60.0% - Spartan Delta Corp.; 35.0% - Keyera Energy Ltd.,2015-01-01,,,52.86763,-115.0982,10-09-045-08W5M
ABGP0137118,Active,Interpipeline Rof Facility,GP,Rof,Pembina Ngl Corporation,,,,,,53.81249,-113.12761,09-01-056-22W4M
ABGP0137513,Active,Sylvan Lake 6-20 Gas Plant,GP,Sylvan Lake,Vesta Energy Ltd.,,100.0% - Vesta Energy Ltd.,,,,52.19358,-114.11177,06-20-037-01W5M
ABGP0137899,Active,Saturn 2 Gas Plant,GP,Saturn 2,Pembina Gas Services Ltd.,,100.0% - Pembina Gas Services Ltd.,,,,53.97197,-117.29309,12-36-057-23W5M
ABGP0137978,Active,Perpetual W Wolf 10-3-52-17W5,GP,West Wolf,Tourmaline Oil Corp.,,100.0% - Tourmaline Oil Corp.,2015-01-01,,,53.46305,-116.41851,10-03-052-17W5M
ABGP0138158,Active,Cenovus Alderson,GP,Alderson,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,1979-01-01,,,50.31553,-111.96634,06-02-016-15W4M
ABGP0138191,Active,Swr Windfall Gp 14-24-59-16 W5,GP,Windfall,Outlier Resources Ltd.,,100.0% - Outlier Resources Ltd.,2015-01-01,,,54.12132,-116.26699,14-24-059-16W5M
ABGP0138443,Active,Zeta Creek 11-10-49-12W5 Gas Plant,GP,Zeta Creek,Keyera Energy Ltd.,,,,,,53.21601,-115.67455,11-10-049-12W5M
ABGP0138789,Active,Bonterra 11-17 Sweet Gas Plant,GP,Bonterra Sweet Gas,Bonterra Energy Corp.,,,,,,53.23071,-114.55308,11-17-049-04W5M
ABGP0138811,Active,7G Lator#2  2/1-21-63-2W6 Gp,GP,7G Lator # 2,Arc Resources Ltd.,,100.0% - Arc Resources Ltd.,2015-01-01,,,54.45974,-118.23009,01-21-063-02W6M
ABGP0138891,Active,Ansell 12-31 Gas Plant,GP,Ansell 12-31,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,2014-01-01,,,53.3614,-116.48494,12-31-050-17W5M
ABGP0139140,Suspended,Ferrier 02-25-038-09W5 Gas Plant,GP,Ferrier,Petrus Resources Corp.,,,,,,52.29171,-115.1533,02-25-038-09W5M
ABGP0139294,Active,Ferrier 02-25-038-9W500 Gp,GP,Ferrier,Petrus Resources Corp.,,,,,,52.29171,-115.1533,02-25-038-09W5M
ABGP0139501,Active,Tourmaline Edson 04-17 Gas Plant,GP,Edson,Tourmaline Oil Corp.,,,,,,53.39761,-116.62699,04-17-051-18W5M
ABGP0140036,Active,Kanata Simonette 13-11 Gas Plant,GP,Simonette,Kanata Energy Group Ltd.,,,,,,54.35405,-117.94769,13-11-062-27W5M
ABGP0140178,Active,Elmworth Lng Phase 1,GP,Elmworth,Ferus Natural Gas Fuels Inc.,,,,,,55.04512,-119.63098,08-08-070-11W6M
ABGP0140267,Active,7G Cutbank 10-10-065-05W6,GP,7G Cutbank,Arc Resources Ltd.,,,2016-01-01,,,54.61249,-118.66427,10-10-065-05W6M
ABGP0140277,Active,Pembina Infra. & Logistics Lp Frac 2,GP,Pembina Infa,Pembina Ngl Corporation,,,,,,53.81249,-113.12761,09-01-056-22W4M
ABGP0140439,Active,Simonette 10-29 Gas Plant,GP,Simonette,Kiwetinohk Resources Corp.,,,,,,54.48156,-117.43911,10-29-063-23W5M
ABGP0140643,Active,Patterson Creek Gas Plt 11-21-66-3W6,GP,Patterson Creek,Energy Transfer Canada Ulc,,100.0% - Energy Transfer Canada Ulc,2016-01-01,,,54.72881,-118.39357,11-21-066-03W6M
ABGP0140842,Active,Columbia 15-36-044-15W5 Gas Plant,GP,Columbia,Tourmaline Oil Corp.,,,,,,52.84154,-116.04149,15-36-044-15W5M
ABGP0140979,Active,Modern Kakwa 7-9-62-8W6 Gas Plant,GP,Modern Route,Tourmaline Oil Corp.,,,,,,54.34675,-119.1342,07-09-062-08W6M
ABGP0142406,Active,Orlen Ferrier 04-13-039-09W5 Gp,GP,Ferrier,Orlen Upstream Canada Ltd.,,,,,,52.35051,-115.1736,04-13-039-09W5M
ABGP0142505,Active,Musreau Deep Cut,GP,Musreau Deep Cut,Pembina Gas Services Ltd.,,100.0% - Pembina Gas Services Ltd.,2011-01-01,,,54.38698,-118.77154,04-25-062-06W6M
ABGP0143117,Active,Viking 11-16-48-13W4,GP,Viking,Enercapita Energy Ltd.,,,,,,53.14136,-111.84848,11-16-048-13W4M
ABGP0143189,Active,Fseep 02-03-055-22W4 Gas Plant,GP,Fseep 02 -03,Tidewater Midstream And Infrastructure Ltd.,,,,,,53.71782,-113.18306,02-03-055-22W4M
ABGP0143633,Active,Pembina Infra. & Logistics Lp Frac 3,GP,Pembina Infa & Logistics Frac 3,Pembina Ngl Corporation,,,,,,53.81249,-113.12761,09-01-056-22W4M
ABGP0144505,Active,Orlen Kakwa 16-07-063-05W6 Gas Plant,GP,Kakwa,Orlen Upstream Canada Ltd.,,,,,,54.44155,-118.73346,16-07-063-05W6M
ABGP0144581,Suspended,Ae Gp 4/13-21-15-11W4,GP,,Torxen Energy Ltd.,,,,,,50.27893,-111.46795,13-21-015-11W4M
ABGP0145129,Active,Duvernay Kaybob Complex,GP,,Pembina Gas Services Ltd.,,,,,,54.39772,-116.94194,14-28-062-20W5M
ABGP0145222,Active,Modern Cutpick 1-24-60-8W6 Gas Plant,GP,,Tourmaline Oil Corp.,,,,,,54.19767,-119.05305,01-24-060-08W6M
ABGP0145469,Active,Mbog Red Earth 2-23 Gas Plant,GP,,Surge Energy Inc.,,,,,,56.64099,-115.155,02-23-088-08W5M
ABGP0146250,Active,Lake Newell Gas Plant 4-22-17-14W4,GP,,Torxen Energy Ltd.,,,,,,50.44293,-111.85737,04-22-017-14W4M
ABGP0147725,Suspended,Harmattan Co-Stream Straddle Plant,GP,,Altagas Ltd.,,,,,,51.68774,-114.47718,09-27-031-04W5M
ABGP0147748,Active,Brazeau River 11-13-43-13W5 Gp,GP,,Birchill Canada Corp.,,,,,,52.70705,-115.75733,11-13-043-13W5M
ABGP0148152,Active,Resthaven 3-16 Gas Plant,GP,,Tourmaline Oil Corp.,,,,,,54.18336,-118.24067,03-16-060-02W6M
ABGP0148981,Active,Gold Creek,GP,,Arc Resources Ltd.,,,,,,54.81601,-118.64555,10-23-067-05W6M
ABGP0149002,Active,Delphi 02/07-11-60-23W5 Gas Plant,GP,,Distinction Energy Corp.,,,,,,54.17222,-117.33563,07-11-060-23W5M
ABGP0149088,Active,Bytx Harmon Valley Gas Plant,GP,,Baytex Energy Ltd.,,,,,,56.27752,-116.67963,03-18-084-17W5M
ABGP0150177,Active,Malmo 10-29-043-22W4,GP,,Canadian Natural Resources Limited,,,,,,52.73597,-113.15758,10-29-043-22W4M
ABGP0150355,Active,Keyera Wapiti Gas Plant,GP,,Keyera Energy Ltd.,,,,,,54.80878,-119.05877,03-19-067-07W6M
ABGP0150386,Active,Keyera Pipestone 04-07 Gas Plant,GP,,Keyera Energy Ltd.,,,,,,55.30326,-119.22752,04-07-073-08W6M
ABGP0150704,Active,Wapiti Gas Plant,GP,,Energy Transfer Canada Ulc,,,,,,54.8415,-118.95078,07-35-067-07W6M
ABGP0151188,Active,Brc 04-31-048-12W5 Frac Plant,GP,,Tidewater Midstream And Infrastructure Ltd.,,,,,,53.17965,-115.7536,04-31-048-12W5M
ABGP0152315,Active,Pipestone 12-35-070-09W6 Gas Plant,GP,,Tidewater Midstream And Infrastructure Ltd.,,,,,,55.10689,-119.26852,12-35-070-09W6M
ABGP0153429,Active,Duvernay Sweetening Plant,GP,,Pembina Gas Services Ltd.,,,,,,54.39772,-116.94194,14-28-062-20W5M
ABGP0153753,Active,Tangle Creek Waskahigan Gas Plant,GP,,Tangle Creek Energy Ltd.,,,,,,54.52509,-117.47668,12-07-064-23W5M
ABGP0154540,Active,Hmgp Corser 06-20,GP,,Husky Oil Operations Limited,,,,,,53.24139,-116.6007,06-20-049-18W5M
ABGP0154913,Active,Ltam High River 12-31-016-28W4,GP,,Long Term Asset Management Inc.,,,,,,50.39171,-113.84776,12-31-016-28W4M
ABGP0155173,Suspended,Sunchild 00/01-04-044-11W5 Gas Plant,GP,,Taqa North Ltd.,,,,,,52.75809,-115.52785,01-04-044-11W5M
ABGP0155556,Active,01-04 Sunchild Gas Plant,GP,,Taqa North Ltd.,,,,,,52.75809,-115.52785,01-04-044-11W5M
ABGP0156241,Suspended,Csv Karr Gas Plant,GP,,Csv Midstream Solutions Corp.,,,,,,54.71076,-118.59496,06-18-066-04W6M
ABGP0156644,Active,Thor Knappen 16-29 Plant,GP,,Thor Resources Inc.,,,,,,49.0701,-111.4336,16-29-001-11W4M
ABGP0156929,Active,Brc 04-31-048-12W5 Gas Plant #4,GP,,Tidewater Midstream And Infrastructure Ltd.,,,,,,53.17965,-115.7536,04-31-048-12W5M
ABGP0157262,Active,Alexis 03-36-055-05 W5 Gp,GP,,Long Run Exploration Ltd.,,,,,,53.78969,-114.61235,03-36-055-05W5M
ABGP0157570,Active,Csv Karr Gas Plant,GP,,Csv Midstream Solutions Corp.,,,,,,54.71076,-118.59496,06-18-066-04W6M
ABGP0158090,Active,13-21-015-11W4 Sweet Plant,GP,,Torxen Energy Ltd.,,,,,,50.27893,-111.46795,13-21-015-11W4M
ABGP0158167,Active,Tei Delia 01-13-32-19W4,GP,,Tallahassee Exploration Inc.,,,,,,51.73815,-112.55936,01-13-032-19W4M
ABGP0158517,Active,Ante Creek 05-26-066-24W5 Gp,GP,,Enerplus Corporation,,,,,,54.73977,-117.52713,05-26-066-24W5M
ABGS0131512,Active,Alexander 3-7-56-26W4 Ggs,GP,,Vermilion Energy Inc.,,100.0% - Vermilion Energy Inc.,,,,53.81987,-113.85883,03-07-056-26W4M
BCGP0000160,Active,Aitken Gas Aitkencreek D-044-L/094-A-13 002,GP,Aitken Creek Gas Storage,Aitken Creek Gas Storage Ulc,,100.0% - Aitken Creek Gas Storage Ulc,1987-01-01,,,56.95407,-121.92022,D-044-L 094-A-13
BCGP0000298,Active,Cnrl Alces 08-34-083-15 001,GP,Alces,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1989-04-01,,,56.2373,-120.27111,08-34-083-15W6M
BCGP0000303,Active,Pacific Tumbler Ridge A-074-G/093-I-15 003,GP,Tumbler Ridge,Pacific Northern Gas (N.E.) Ltd.,,100.0% - Pacific Northern Gas (N.E.) Ltd.,1989-04-01,,,54.89578,-120.67018,A-074-G 093-I-15
BCGP0000317,Active,Canlin Parkland 06-29-081-15 004,GP,Parkland Plant 1 & 2,Canlin Energy Corporation,,100.0% - Canlin Energy Corporation,1989-04-01,,,56.04887,-120.3134,06-29-081-15W6M
BCGP0000322,Cancelled,Westcoast Sikanni B-041-I/094-G-03 001,GP,Sikanni,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,57.20406,-123.00773,B-041-I 094-G-03
BCGP0000437,Cancelled,Westcoast Fort Nelson B-084-G/094-J-10 001,GP,Fort Nelson,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,58.65403,-122.67023,B-084-G 094-J-10
BCGP0000438,Discontinued,Petronas Mason A-030-G/094-G-07 001,GP,Mason,Petronas Energy Canada Ltd.,,100.0% - Petronas Energy Canada Ltd.,1989-04-01,,,57.35406,-122.74523,A-030-G 094-G-07
BCGP0000439,Cancelled,Westcoast Mcmahon 15-25-082-18 001,GP,Mcmahon,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,56.1434,-120.67217,15-25-082-18W6M
BCGP0000440,Discontinued,Canlin Boundarylake 13-10-085-14 001,GP,Boundary,Canlin Energy Corporation,,100.0% - Canlin Energy Corporation,1989-04-01,,,56.36084,-120.13294,13-10-085-14W6M
BCGP0000442,Active,Sukunka Pine River C-085-D/093-P-12 001,GP,Pine River,Sukunka Natural Resources Inc.,,100.0% - Sukunka Natural Resources Inc.,1989-04-01,,,55.57077,-121.93273,C-085-D 093-P-12
BCGP0000445,Active,Whitecap Boundarylake 07-02-085-14 002,GP,Boundary Lake,Whitecap Resources Inc.,,100.0% - Whitecap Resources Inc.,1989-04-01,,,56.33902,-120.09341,07-02-085-14W6M
BCGP0000457,Discontinued,Cve Energy Brassey D-013-F/093-P-10 003,GP,Brassey,Cenovus Energy Inc.,,100.0% - Cenovus Energy Inc.,1989-04-01,,,55.59578,-120.7827,D-013-F 093-P-10
BCGP0000464,Active,Cnrl Cypress B-099-C/094-B-16 002,GP,Cypress,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1989-04-01,,,56.82907,-122.35771,B-099-C 094-B-16
BCGP0000465,Suspended,Canlin Boundarylake 11-24-084-15 001,GP,Boundary Lake Sweet Gas Plant,Canlin Energy Corporation,,100.0% - Canlin Energy Corporation,1989-04-01,,,56.2991,-120.23166,11-24-084-15W6M
BCGP0000558,Discontinued,Nrm Hold Ltd Buckinghorse A-081-H/094-G-06 002,GP,Buchinghorse,Northriver Midstream Energy Holdings Limited,,100.0% - Northriver Midstream Energy Holdings Limited,1989-11-01,,,57.40405,-123.00774,A-081-H 094-G-06
BCGP0000559,Cancelled,Westcoast Aitkencreek D-044-L/094-A-13 005,GP,Aitken Creek Gas Storage,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,56.95407,-121.92022,D-044-L 094-A-13
BCGP0000730,Active,Canlin Boundarylake 14-24-084-15 003,GP,Boundary Lake Sour Gas Plant,Canlin Energy Corporation,,62.5% - Canlin Energy Corporation,1991-08-01,,,56.30274,-120.23166,14-24-084-15W6M
BCGP0000740,Active,Cnrl Ring C-081-I/094-H-09 002,GP,Ring Border Main,Canadian Natural Resources Limited,,69.7% - Canadian Natural Resources Limited; 30.3% - Conocophillips Canada Operations Ulc,1991-10-01,,,57.73748,-120.00774,C-081-I 094-H-09
BCGP0000921,Active,Cnrl Ring C-081-I/094-H-09 003,GP,,Canadian Natural Resources Limited,,,1991-10-01,,,57.73748,-120.00774,C-081-I 094-H-09
BCGP0000932,Active,Pengl Fort St John 01-36-082-18 002,GP,Younger Extraction Plant,1195714 Alberta Ltd.,,100.0% - 1195714 Alberta Ltd.,1989-04-01,,,56.14703,-120.66564,01-36-082-18W6M
BCGP0001243,Active,Westcoast Dry Gas 06-07-080-13 001,GP,Wei,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,1993-06-01,,,55.91795,-120.02632,06-07-080-13W6M
BCGP0001279,Discontinued,Keyera Bougie D-031-F/094-G-15 001,GP,Bougie,Keyera Energy Ltd.,,100.0% - Keyera Energy Ltd.,1994-03-01,,,57.86238,-122.75776,D-031-F 094-G-15
BCGP0001593,Cancelled, Star Pine 07-06-077-25 003,GP,Star Pine,Domcan,,100.0% - Domcan,,,,55.64142,-121.86434,07-06-077-25W6M
BCGP0001647,Active,Tourmaline Martin B-002-E/094-H-06 003,GP,Martin Creek,Tourmaline Oil Corp.,,100.0% - Tourmaline Oil Corp.,1995-02-01,,,57.3374,-121.39521,B-002-E 094-H-06
BCGP0001692,Discontinued,Cnrl Kahntahriver C-053-D/094-I-02 003,GP,Kahntah,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1995-03-15,,,58.04574,-120.90764,C-053-D 094-I-02
BCGP0001726,Cancelled,Obsidian Parkland 06-29-081-15 002,GP,Interaction Parkland,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,56.04887,-120.3134,06-29-081-15W6M
BCGP0002153,Active,Cnrl Peggo D-083-C/094-P-08 004,GP,Peggo,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1996-04-30,,,59.32087,-120.28275,D-083-C 094-P-08
BCGP0002267,Discontinued,Northriver Jedney B-088-J/094-G-01 005,GP,Jedney Phase 1,Northriver Midstream Inc.,,100.0% - Northriver Midstream Inc.,1996-12-01,,,57.2374,-122.22023,B-088-J 094-G-01
BCGP0002268,Cancelled,Para (Acl) Hamburg C-032-H/094-H-08 003,GP,Hamburg,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,,,,57.36244,-120.02026,C-032-H 094-H-08
BCGP0002411,Suspended,Keyera Caribou C-004-G/094-G-07 003,GP,Caribou,Keyera Energy Ltd.,,100.0% - Keyera Energy Ltd.,1997-04-24,,,57.33739,-122.67024,C-004-G 094-G-07
BCGP0002435,Active,Northriver Jedney B-088-J/094-G-01 007,GP,Jedney Phase 2,Northriver Midstream Inc.,,100.0% - Northriver Midstream Inc.,1997-07-15,,,57.2374,-122.22023,B-088-J 094-G-01
BCGP0002436,Active,Northriver Highway B-036-I/094-B-16 002,GP,Highway,Northriver Midstream Inc.,,100.0% - Northriver Midstream Inc.,1997-07-23,,,56.94573,-122.07022,B-036-I 094-B-16
BCGP0002438,Active,Cnrl Tooga B-031-I/094-P-02 001,GP,Tooga,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1997-04-01,,,59.19585,-120.50775,B-031-I 094-P-02
BCGP0002766,Active,Cnrl Ring A-049-B/094-H-16 005,GP,Ring Border Slave Point,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1998-02-01,,,57.7874,-120.23265,A-049-B 094-H-16
BCGP0002787,Cancelled,Novagas Taylor 10-36-082-18 001,GP,Taylor,Novagas Canada Ltd.,,100.0% - Novagas Canada Ltd.,,,,56.15425,-120.67218,10-36-082-18W6M
BCGP0002889,Suspended,Taqa North Chinchagariver C-032-H/094-H-08 007,GP,Chinchaga,Taqa North Ltd.,,100.0% - Taqa North Ltd.,1998-04-01,,,57.36244,-120.02026,C-032-H 094-H-08
BCGP0002917,Active,Erikson Helmet D-075-A/094-P-11 003,GP,Wildboy,Erikson National Energy Inc.,,100.0% - Erikson National Energy Inc.,1998-03-18,,,59.56249,-121.05783,D-075-A 094-P-11
BCGP0003164,Active,Cnrl Stoddart 02-34-087-21 001,GP,Stoddart West,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1998-10-30,,,56.58337,-121.25594,02-34-087-21W6M
BCGP0003479,Active,Shell Sunsetprairie 05-03-081-18 002,GP,Sunset,Shell Canada Limited,,100.0% - Shell Canada Limited,1999-03-23,,,55.9907,-120.73743,05-03-081-18W6M
BCGP0003548,Suspended,Ecog Maxhamishlake D-036-I/094-O-14 001,GP,Maxhamish,Eog Canada Oil & Gas Inc.,,100.0% - Eog Canada Oil & Gas Inc.,2000-04-22,,,59.94585,-123.07038,D-036-I 094-O-14
BCGP0003738,Active,Sec Sierra A-026-K/094-I-11 002,GP,Sierra,Shanghai Energy Corporation,,100.0% - Shanghai Energy Corporation,1999-10-07,,,58.68745,-121.32021,A-026-K 094-I-11
BCGP0004070,Active,Cnrl Ladyfern B-017-I/094-H-01 002,GP,Ladyfern,Canadian Natural Resources Limited,,,2000-04-19,,,57.17911,-120.08277,B-017-I 094-H-01
BCGP0004556,Suspended,Cnrl Ring C-081-I/094-H-09 008,GP,South Ring Border,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,2001-05-01,,,57.73748,-120.00774,C-081-I 094-H-09
BCGP0004576,Active,Cnrl Ladyfern B-047-H/094-H-01 001,GP,Ladyfern,Canadian Natural Resources Limited,,,2001-05-17,,,57.12077,-120.08277,B-047-H 094-H-01
BCGP0004579,Cancelled,Petronas Clarkelake A-076-G/094-J-10 001,GP,Clarke,Petronas Energy Canada Ltd.,,100.0% - Petronas Energy Canada Ltd.,,,,58.6457,-122.69524,A-076-G 094-J-10
BCGP0007158,Discontinued,Tidewater Pocketknife B-032-I/094-G-06 002,GP,Pocketknife,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,2001-01-01,,,57.44572,-123.02024,B-032-I 094-G-06
BCGP0007192,Cancelled,Westcoast Patry D-057-G/093-P-05 001,GP,Patry,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,55.3791,-121.70773,D-057-G 093-P-05
BCGP0007193,Cancelled,Westcoast Cabin A-030-A/094-P-05 001,GP,Cabin,Westcoast Energy Inc.,,100.0% - Westcoast Energy Inc.,,,,59.27079,-121.6203,A-030-A 094-P-05
BCGP0007286,Active,Shell Groundbirch 04-15-080-19 001,GP,Groundbirch,Shell Canada Limited,,100.0% - Shell Canada Limited,2003-10-01,,,55.92888,-120.89399,04-15-080-19W6M
BCGP0007309,Active,Sec Elleh A-019-F/094-I-12 001,GP,,Shanghai Energy Corporation,,,2004-06-01,,,58.59575,-121.8577,A-019-F 094-I-12
BCGP0007346,Suspended,Sukunka Kwoen D-057-G/093-P-05 002,GP,Kwoen Sour Gas Upgrader,Sukunka Natural Resources Inc.,,100.0% - Sukunka Natural Resources Inc.,2002-09-01,,,55.3791,-121.70773,D-057-G 093-P-05
BCGP0007354,Cancelled,Obsidian Cypress B-075-F/094-B-15 001,GP,Cypress,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,56.89573,-122.80774,B-075-F 094-B-15
BCGP0007362,Active,Whitecap Boundarylake 02-25-085-14 005,GP,Chinook Boundary,Whitecap Resources Inc.,,100.0% - Whitecap Resources Inc.,2004-09-01,,,56.3936,-120.06696,02-25-085-14W6M
BCGP0007383,Discontinued,Cve Energy Brassey D-013-F/093-P-10 004,GP,Brassey,Cenovus Energy Inc.,,100.0% - Cenovus Energy Inc.,2004-10-28,,,55.59578,-120.7827,D-013-F 093-P-10
