id,raw_gas_mcf/d,sales_gas_mcf/d,ethane__c2_bbl/d,propane__c3_bbl/d,butane__c4_bbl/d,pentane_plus__c5+_bbl/d,natural_gas_liquids_bbl/d,sulphur_ton/d,sub_type,location,injection_mcf/d,shrinkage_mcf/d,fuel_mcf/d,flared_mcf/d,other_mcf/d
ABGP0150177,109.82,26.54,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-29-043-22W4M,0.0,0.0,24.72,58.44,0.0
ABGP0150355,271757.04,232649.69,0.0,0.0,0.0,4.08,3407.97,0.0,Gas Plant Acid Gas Injection,03-19-067-07W6M,0.0,26852.59,7134.25,307.24,0.0
ABGP0150386,250793.11,210381.29,0.0,0.0,0.0,428.38,6571.2,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-07-073-08W6M,0.0,25349.32,8747.21,573.81,0.0
ABGP0150704,204972.0,197905.42,0.0,0.0,0.0,0.0,2016.3,0.0,Gas Plant Sulphur Recovery,07-35-067-07W6M,0.0,4879.35,4141.84,318.4,0.0
ABGP0151188,0.0,0.0,0.0,2848.4,2851.44,0.0,0.0,0.0,Gas Plant Fractionation,04-31-048-12W5M,0.0,0.0,0.0,0.0,0.0
ABGP0152315,104243.87,73877.36,0.0,0.0,0.0,0.0,7479.87,0.0,Gas Plant Acid Gas Injection,12-35-070-09W6M,0.57,14663.67,6673.33,276.71,21.76
ABGP0153429,223343.03,194350.83,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,14-28-062-20W5M,0.0,0.0,445.88,594.54,0.0
ABGP0153753,6947.65,6096.91,0.0,0.0,0.0,0.0,336.47,0.0,Gas Plant Sweet,12-07-064-23W5M,0.0,454.53,605.02,0.0,0.0
ABGP0154540,92161.93,88268.43,0.0,0.0,0.0,82.03,354.98,0.0,Gas Plant Sweet,06-20-049-18W5M,0.0,1273.83,2812.98,17.43,0.0
ABGP0154913,6027.99,5913.04,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-31-016-28W4M,0.0,136.93,282.86,6.84,0.0
ABGP0155173,,,,,,,,,Gas Plant Sweet,01-04-044-11W5M,,,,,
ABGP0155556,125709.6,123246.81,0.0,0.0,0.0,2.52,507.16,0.0,Gas Plant Sweet,01-04-044-11W5M,0.0,2069.55,1878.97,194.0,0.0
ABGP0156241,72558.45,61903.78,0.0,0.0,0.0,0.0,1066.66,0.0,Gas Plant Sweet,06-18-066-04W6M,0.0,10945.78,4146.06,267.33,0.0
ABGP0156644,2665.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-29-001-11W4M,0.0,0.0,0.0,0.0,0.0
ABGP0156929,13944.51,12837.91,0.0,0.0,0.0,0.0,476.05,0.0,Gas Plant Sweet,04-31-048-12W5M,0.0,727.6,379.35,0.8,0.0
ABGP0157262,57.19,36.68,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-36-055-05W5M,0.0,0.0,20.51,0.0,0.0
ABGP0157570,150074.56,128581.94,0.0,0.0,0.0,0.0,1407.51,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-18-066-04W6M,2.73,16858.88,6921.22,312.48,0.0
ABGP0158090,11676.28,11295.11,0.0,0.0,0.0,22.72,47.95,0.0,Gas Plant Sweet,13-21-015-11W4M,0.0,61.97,357.93,4.1,0.0
ABGP0158167,890.04,803.81,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-13-032-19W4M,0.0,0.0,85.44,0.0,0.0
ABGP0158517,127.13,0.0,0.0,0.0,0.0,35.81,95.31,0.0,Gas Plant Sweet,05-26-066-24W5M,0.0,127.36,4.67,0.0,0.0
ABGP0159328,14628.13,13493.28,0.0,0.0,0.0,213.61,314.95,0.0,Gas Plant Sweet,11-04-075-25W4M,0.0,385.16,651.84,88.06,675.99
ABGP0160678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-21-022-25W4M,0.0,0.59,0.0,0.0,0.0
ABGP0160735,30104.15,22768.73,0.0,0.0,0.0,21.48,380.56,0.0,Gas Plant Acid Gas Injection,09-14-028-01W5M,0.0,1047.48,2574.67,415.8,0.0
ABGP0161844,13020.63,11869.83,0.0,0.0,0.0,0.0,390.58,0.0,Gas Plant Sweet,14-28-046-07W5M,0.0,540.66,387.78,3.42,0.0
ABGP0162257,80774.77,77946.52,0.0,0.0,0.0,151.8,1051.99,0.0,Gas Plant Sweet,02-15-041-11W5M,0.0,2766.05,1480.6,2.05,0.0
ABGP0162604,34.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-07-020-25W4M,0.0,0.0,34.73,0.0,0.0
ABGP0163662,72.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-27-054-25W4M,0.0,0.0,0.0,72.22,0.0
ABGP0163748,0.0,0.0,0.0,9.74,1.44,34.61,0.0,0.0,Gas Plant Fractionation,12-02-053-26W4M,0.0,0.0,0.0,0.0,0.0
ABGP0164870,677151.7,644872.62,12875.64,8720.6,2911.69,0.0,0.0,0.0,Gas Plant Mainline Straddle,10-33-080-13W4M,0.0,38317.09,1933.65,184.09,0.0
ABGP0164871,0.0,0.0,10103.43,6663.01,2228.08,0.0,0.02,0.0,Gas Plant Fractionation,12-07-056-21W4M,0.0,29807.28,1755.82,61.17,0.0
ABGP0165073,11751.47,11471.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-24-019-15W4M,0.0,0.0,365.11,0.0,0.0
ABGP0165694,174824.89,176736.9,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-18-074-12W6M,0.0,0.0,474.24,102.07,0.0
ABGP0165710,2289.19,2289.19,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,02-29-019-13W4M,0.0,0.0,0.0,0.0,0.0
ABGP0165856,12889.28,11838.39,0.0,0.0,0.0,156.12,523.99,0.0,Gas Plant Sweet,14-28-073-07W6M,0.0,710.17,340.05,0.68,0.0
ABGP0165948,8705.06,8451.94,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-29-073-24W4M,0.0,83.39,25.4,21.87,0.0
ABGP0166849,1852.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-03-012-04W4M,0.0,0.0,0.0,0.0,0.0
ABGP0166887,656.85,435.4,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-27-075-09W6M,0.0,25.86,151.06,4.1,0.0
ABGP0167176,1047.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-12-020-12W4M,0.0,0.0,32.02,6.12,0.0
ABGP0168285,14164.03,13738.09,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-31-027-26W4M,0.0,0.0,407.71,0.0,0.0
ABGP0168309,8768.06,8417.08,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-31-026-23W4M,0.0,3.53,281.15,0.0,0.0
ABGP0168539,269.07,269.07,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-35-056-25W4M,0.0,0.0,0.0,0.0,0.0
ABGP0168764,1097.6,981.41,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-16-031-23W4M,0.0,0.0,114.94,0.0,0.0
ABGP0168803,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,Gas Plant Sweet,08-13-063-05W6M,0.0,0.46,0.0,0.0,0.0
ABGP0168934,,,,,,,,,Gas Plant Sulphur Recovery,13-34-072-09W6M,,,,,
ABGP0168995,471.62,0.0,0.0,904.81,879.17,0.0,0.0,0.0,Gas Plant Fractionation,05-15-053-17W5M,0.0,0.0,457.5,20.62,0.0
ABGP0169442,128284.61,123055.42,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-10-065-05W6M,0.0,311.34,5290.82,543.5,0.0
ABGP0170268,4079.3,3707.01,0.0,0.0,0.0,32.24,116.76,0.0,Gas Plant Sweet,01-20-028-21W4M,0.0,155.84,398.83,0.0,0.0
ABGP0171028,660.95,513.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-33-054-22W4M,0.0,0.0,0.0,137.5,0.0
ABGP0171549,,,,,,,,,Gas Plant Acid Gas Injection,06-19-073-08W6M,,,,,
ABGS0131512,148.55,147.87,0.0,0.0,0.0,0.0,0.0,0.0,Gas Gathering System,03-07-056-26W4M,0.0,0.0,0.0,0.0,0.0
BCGP0000160,115941.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D-044-L 094-A-13,0.0,0.0,0.0,0.0,0.0
BCGP0000298,,,,,,,,,,08-34-083-15W6M,,,,,
BCGP0000303,3454.95,886.28,0.0,0.0,0.0,0.0,0.0,0.0,,A-074-G 093-I-15,0.0,0.0,0.0,0.0,0.0
BCGP0000317,4999.73,4526.28,0.0,0.0,0.0,12.19,0.0,0.0,,06-29-081-15W6M,0.0,0.0,0.0,0.0,0.0
BCGP0000322,1102.39,684.88,0.0,0.0,0.0,0.0,0.0,0.0,,B-041-I 094-G-03,0.0,0.0,0.0,0.0,0.0
BCGP0000437,9233.65,4886.07,0.0,0.0,0.0,0.0,0.0,0.0,,B-084-G 094-J-10,0.0,0.0,0.0,0.0,0.0
BCGP0000438,,,,,,,,,,A-030-G 094-G-07,,,,,
BCGP0000439,582585.05,537984.27,0.0,1267.01,2281.0,2389.82,0.0,145.93,,15-25-082-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0000440,,,,,,,,,,13-10-085-14W6M,,,,,
BCGP0000442,155066.57,101029.6,0.0,0.0,0.0,0.0,0.0,1071.16,,C-085-D 093-P-12,0.0,0.0,0.0,0.0,0.0
BCGP0000445,5547.25,4000.47,0.0,85.18,208.7,1.42,0.0,25.48,,07-02-085-14W6M,0.0,603.88,771.45,90.11,0.0
BCGP0000457,0.0,0.0,0.0,66.91,14.64,0.0,0.0,2.75,,D-013-F 093-P-10,0.0,0.0,0.0,0.0,0.0
BCGP0000464,3318.33,3147.68,0.0,0.0,0.0,0.0,0.0,0.0,,B-099-C 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0000465,167.8,146.95,0.0,0.3,0.0,0.91,0.0,0.0,,11-24-084-15W6M,0.0,0.0,0.0,0.0,0.0
BCGP0000558,4105.61,3644.7,0.0,0.0,0.0,0.0,0.0,0.0,,A-081-H 094-G-06,0.0,0.0,150.6,133.17,0.0
BCGP0000559,87384.72,81049.74,14.22,844.0,845.76,486.25,0.0,0.0,,D-044-L 094-A-13,0.0,0.0,0.0,0.0,0.0
BCGP0000730,4281.67,3735.58,0.0,0.0,0.0,31.51,0.0,0.03,,14-24-084-15W6M,0.0,0.0,0.0,0.0,0.0
BCGP0000740,86559.54,85336.97,0.0,1402.88,869.27,0.0,0.0,122.69,,C-081-I 094-H-09,0.0,4303.49,529.38,0.0,0.0
BCGP0000921,18752.79,16192.01,9.31,211.94,233.72,293.42,0.0,0.0,,C-081-I 094-H-09,0.0,0.0,0.0,0.0,0.0
BCGP0000932,605946.4,562296.42,2330.59,3422.55,1180.56,338.83,0.0,0.0,,01-36-082-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0001243,,,,,,,,,,06-07-080-13W6M,,,,,
BCGP0001279,,,,,,,,,,D-031-F 094-G-15,,,,,
BCGP0001593,,,,,,,,,,07-06-077-25W6M,,,,,
BCGP0001647,,,,,,,,,,B-002-E 094-H-06,,,,,
BCGP0001692,206.53,221.0,0.0,0.0,0.0,27.49,0.0,0.0,,C-053-D 094-I-02,0.0,0.0,0.0,0.0,0.0
BCGP0001726,,,,,,,,,,06-29-081-15W6M,,,,,
BCGP0002153,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D-083-C 094-P-08,0.0,0.0,0.0,0.0,0.0
BCGP0002267,34135.15,28034.83,0.0,87.41,120.99,296.5,0.0,0.0,,B-088-J 094-G-01,0.0,0.0,0.0,0.0,0.0
BCGP0002268,687.04,623.25,0.0,0.0,0.0,0.0,0.0,0.0,,C-032-H 094-H-08,0.0,0.0,0.0,0.0,0.0
BCGP0002411,5097.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C-004-G 094-G-07,0.0,0.0,0.0,0.0,0.0
BCGP0002435,158240.41,144197.65,14.52,594.15,1150.42,1189.86,0.0,0.0,,B-088-J 094-G-01,0.0,0.0,0.0,0.0,0.0
BCGP0002436,107559.28,96543.93,0.0,837.83,1162.54,1356.05,0.0,0.0,,B-036-I 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0002438,22072.49,19509.23,0.0,0.0,0.0,52.42,0.0,0.0,,B-031-I 094-P-02,0.0,0.0,0.0,0.0,0.0
BCGP0002766,1605.4,1266.74,0.0,0.0,0.0,0.0,0.0,0.0,,A-049-B 094-H-16,0.0,0.0,0.0,0.0,0.0
BCGP0002787,,,,,,,,,,10-36-082-18W6M,,,,,
BCGP0002889,8.09,0.91,0.0,0.53,2.23,4.34,0.0,0.0,,C-032-H 094-H-08,0.0,0.0,0.0,0.0,0.0
BCGP0002917,101.0,76.28,0.0,0.0,0.0,0.0,0.0,0.0,,D-075-A 094-P-11,0.0,0.0,0.0,0.0,0.0
BCGP0003164,80204.31,68736.11,20.01,1065.63,946.32,624.67,0.0,0.0,,02-34-087-21W6M,0.0,0.0,0.0,0.0,0.0
BCGP0003479,16527.5,15922.68,3.08,34.36,38.01,73.06,0.0,0.0,,05-03-081-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0003548,47561.56,38045.28,0.0,0.0,0.0,0.0,0.0,0.0,,D-036-I 094-O-14,0.0,0.0,0.0,0.0,0.0
BCGP0003738,40994.2,34733.38,0.0,0.0,0.0,193.74,0.0,0.0,,A-026-K 094-I-11,0.0,0.0,0.0,0.0,0.0
BCGP0004070,2354.8,2049.73,0.0,0.0,0.0,0.0,0.0,0.0,,B-017-I 094-H-01,0.0,0.0,0.0,0.0,0.0
BCGP0004556,6499.26,5908.03,0.0,0.0,0.0,0.0,0.0,0.0,,C-081-I 094-H-09,0.0,0.0,0.0,0.0,0.0
BCGP0004576,,,,,,,,,,B-047-H 094-H-01,,,,,
BCGP0004579,,,,,,,,,,A-076-G 094-J-10,,,,,
BCGP0007158,36.0,28.82,0.0,0.0,0.0,0.0,0.0,0.0,,B-032-I 094-G-06,0.0,0.0,0.0,0.0,0.0
BCGP0007192,,,,,,,,,,D-057-G 093-P-05,,,,,
BCGP0007193,,,,,,,,,,A-030-A 094-P-05,,,,,
BCGP0007286,7903.19,7769.57,0.0,0.0,0.0,0.0,0.0,0.0,,04-15-080-19W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007309,13580.72,12662.54,0.0,0.0,0.0,0.0,0.0,0.0,,A-019-F 094-I-12,0.0,0.0,0.0,0.0,0.0
BCGP0007346,,,,,,,,,,D-057-G 093-P-05,,,,,
BCGP0007354,,,,,,,,,,B-075-F 094-B-15,,,,,
BCGP0007362,3078.97,2795.74,0.0,0.0,0.0,0.0,0.0,0.0,,02-25-085-14W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,D-013-F 093-P-10,0.0,0.0,0.0,0.0,0.0
BCGP0007435,8438.72,7647.11,0.0,0.0,0.0,112.2,0.0,0.0,,B-099-H 094-I-08,0.0,0.0,0.0,0.0,0.0
BCGP0007442,46747.67,44728.85,13.28,62.36,91.37,103.01,0.0,0.0,,D-058-F 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0007463,14638.52,13607.8,0.0,0.0,0.0,0.0,0.0,0.0,,07-34-077-19W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007466,165957.49,157148.48,12.88,202.42,352.0,665.53,0.0,29.71,,C-064-A 093-P-08,0.0,0.0,0.0,0.0,0.0
BCGP0007472,773.27,773.27,0.0,0.0,0.0,0.0,0.0,0.0,,B-046-A 094-I-16,0.0,0.0,0.0,0.0,0.0
BCGP0007473,47.86,47.86,0.0,0.0,0.0,0.0,0.0,0.0,,B-024-A 094-I-16,0.0,0.0,0.0,0.0,0.0
BCGP0007633,50.69,0.0,0.0,0.0,0.0,0.67,0.0,0.0,,B-076-H 094-I-09,0.0,0.0,0.0,0.0,0.0
BCGP0007652,52999.66,49342.23,7.38,115.7,302.37,443.29,0.0,0.0,,02-25-080-15W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007676,91467.09,88772.7,0.0,0.0,0.0,311.6,0.0,0.0,,A-021-B 093-P-09,0.0,0.0,0.0,0.0,0.0
BCGP0007702,10274.17,10274.17,0.0,0.0,0.0,0.0,0.0,0.0,,C-004-A 094-B-01,0.0,0.0,0.0,0.0,0.0
BCGP0007717,10.48,6.61,0.0,0.0,0.0,0.0,0.0,0.0,,C-093-H 094-B-01,0.0,0.0,0.0,0.0,0.0
BCGP0007727,235356.92,225255.87,46.76,208.69,277.52,919.95,0.0,0.0,,04-15-080-19W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007743,108647.21,101133.78,117.57,1610.35,1489.98,1206.05,0.0,0.0,,03-09-081-16W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007776,36801.06,36857.91,6.59,212.36,245.95,2065.68,0.0,0.0,,12-27-081-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007778,76412.45,70655.93,1.36,86.19,170.41,1021.37,0.0,0.0,,B-088-I 094-B-01,0.0,0.0,0.0,0.0,0.0
BCGP0007795,53136.09,55905.23,0.0,0.0,0.0,0.0,0.0,0.0,,06-19-080-20W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007806,174334.6,167566.07,919.64,1752.8,1243.87,2317.35,0.0,0.0,,08-22-081-19W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007808,316572.76,312620.81,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-077-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007810,,,,,,,,,,04-15-080-19W6M,,,,,
BCGP0007812,0.0,0.0,3.15,146.73,301.2,741.91,0.0,0.0,,D-076-J 094-P-04,0.0,0.0,0.0,0.0,0.0
BCGP0007819,72820.95,68029.69,2.06,421.33,552.39,1398.82,0.0,0.0,,03-18-080-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007830,,,,,,,,,,B-017-I 094-P-04,,,,,
BCGP0007834,53811.19,52199.31,5.85,212.76,366.6,739.66,0.0,0.0,,B-024-H 094-B-08,0.0,0.0,0.0,0.0,0.0
BCGP0007854,,,,,,,,,,07-14-078-22W6M,,,,,
BCGP0007858,323655.0,323850.88,1.13,35.2,110.92,428.96,0.0,0.0,,13-36-078-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007868,213416.16,210901.75,21.54,35.41,52.73,160.11,0.0,0.0,,03-28-080-20W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007883,,,,,,,,,,15-22-084-25W6M,,,,,
BCGP0007896,,,,,,,,,,13-08-080-18W6M,,,,,
BCGP0007925,188605.49,179035.57,40.42,70.04,112.92,284.9,0.0,0.0,,A-029-J 094-G-02,0.0,0.0,0.0,0.0,0.0
BCGP0007932,1721.83,1552.67,0.25,3.69,8.91,7.64,0.0,0.0,,13-24-080-15W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007936,62004.54,63751.56,50.64,725.21,840.6,1367.84,0.0,0.0,,13-25-080-16W6M,0.0,0.0,0.0,0.0,0.0
BCGP0007966,91644.73,87241.11,0.0,0.0,0.0,0.0,0.0,0.0,,C-016-F 094-G-07,0.0,0.0,0.0,0.0,0.0
BCGP0007974,,,,,,,,,,15-26-078-17W6M,,,,,
BCGP0008619,14259.26,12973.47,0.0,0.0,0.0,0.02,0.0,0.0,,A-065-A 093-I-09,0.0,0.0,0.0,0.0,0.0
BCGP0008645,218933.6,208134.26,1.24,311.46,609.02,1150.8,0.0,0.51,,11-26-078-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0008649,,,,,,,,,,A-079-B 094-B-16,,,,,
BCGP0008651,42618.56,41295.44,2.6,102.83,136.11,165.63,0.0,0.0,,C-065-G 094-B-08,0.0,0.0,0.0,0.0,0.0
BCGP0009075,4787.84,0.0,0.0,48.31,83.97,74.57,0.0,0.0,,A-060-I 094-O-11,0.0,0.0,0.0,0.0,0.0
BCGP0009092,457.09,464.62,0.0,0.0,0.0,0.0,0.0,0.0,,A-059-L 094-G-07,0.0,0.0,0.0,0.0,0.0
BCGP0009132,684.19,355.31,0.0,0.0,0.0,0.0,0.0,0.0,,B-037-B 093-P-10,0.0,0.0,0.0,0.0,0.0
BCGP0017858,,,,,,,,,,B-024-H 094-G-08,,,,,
BCGP0017909,382479.93,371036.09,20.49,2073.33,2731.65,5888.01,0.0,0.0,,B-072-A 094-B-08,0.0,0.0,0.0,0.0,0.0
BCGP0017968,6567.0,6554.99,0.0,0.0,0.0,0.0,0.0,0.0,,D-086-E 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0018016,17859.8,17334.32,0.0,0.0,0.0,18.5,0.0,0.0,,A-054-C 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0018051,372013.48,359836.16,9.71,681.71,838.08,1201.35,0.0,0.0,,04-26-078-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0018074,93248.37,85115.87,1.76,815.28,766.51,1777.8,0.0,0.0,,10-14-082-20W6M,0.0,0.0,0.0,0.0,0.0
BCGP0018136,155978.74,144489.71,15.77,3186.35,2138.95,1218.74,0.0,0.0,,03-07-081-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0018229,175554.72,159649.0,24.5,1679.0,1836.28,1592.47,0.0,0.0,,C-072-A 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0018237,120729.77,109098.29,45.48,1250.64,818.39,1603.55,0.0,0.0,,C-038-C 094-H-04,0.0,0.0,0.0,0.0,0.0
BCGP0018246,296699.79,264981.8,28.32,4392.02,2320.83,2017.83,0.0,0.0,,A-033-J 094-B-09,0.0,0.0,0.0,0.0,0.0
BCGP0018260,459697.55,443149.81,252.24,4649.07,3958.03,3563.34,0.0,0.0,,15-27-079-17W6M,0.0,0.0,0.0,0.0,0.0
BCGP0018270,192157.79,178521.39,111.61,1867.77,1951.23,4362.43,0.0,0.0,,13-07-080-14W6M,0.0,0.0,0.0,0.0,0.0
BCGP0018309,362107.96,336498.0,85.46,2566.59,2776.16,2926.0,0.0,0.0,,B-089-J 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0024114,120876.44,114570.89,38.99,412.41,643.72,2462.82,0.0,0.0,,05-35-079-14W6M,0.0,0.0,0.0,0.0,0.0
BCGP0026223,,,,,,,,,,C-042-H 094-G-02,,,,,
BCGP0026229,93361.73,82905.29,1.41,681.45,686.11,3882.6,0.0,0.0,,02-11-080-16W6M,0.0,0.0,0.0,0.0,0.0
BCGP0026354,27573.57,24247.28,323.1,596.65,374.03,461.27,0.0,0.0,,14-16-081-18W6M,0.0,0.0,0.0,0.0,0.0
BCGP0026427,384333.71,335773.34,2.06,9644.22,5086.78,8640.63,0.0,0.0,,C-060-A 094-B-16,0.0,0.0,0.0,0.0,0.0
BCGP0026623,199567.63,180007.9,165.44,4550.27,2976.49,3590.02,0.0,0.0,,C-046-C 094-H-04,0.0,0.0,0.0,0.0,0.0
BCGP0026696,113888.02,86508.33,10.93,2078.81,1599.92,12200.68,0.0,0.0,,C-011-K 094-A-12,0.0,0.0,0.0,0.0,0.0
BCGP0026801,68610.27,63561.68,3.48,787.3,710.32,1427.64,0.0,0.0,,B-048-G 094-H-04,0.0,0.0,0.0,0.0,0.0
BCGP0026856,,,,,,,,,,02-10-088-23W6M,,,,,
BCGP0026937,58924.28,43057.64,109.06,1210.71,1018.98,9914.16,0.0,0.0,,05-20-084-24W6M,0.0,0.0,0.0,0.0,0.0
BCGP0026943,,,,,,,,,,B-041-I 094-G-03,,,,,
BCGP0026945,,,,,,,,,,C-085-G 094-J-10,,,,,
BCGP0026946,,,,,,,,,,15-25-082-18W6M,,,,,
BCGP0026947,,,,,,,,,,D-044-L 094-A-13,,,,,
BCGP0026950,,,,,,,,,,B-047-I 094-P-04,,,,,
BCGP0026951,,,,,,,,,,11-26-078-17W6M,,,,,
BCGP0027469,,,,,,,,,,09-13-081-19W6M,,,,,
BCGP0027707,,,,,,,,,,15-25-081-22W6M,,,,,
