id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,sub_type,location
ABGP0119968,Active,Pennwest Countess,GP,Rosemary,Cardinal Energy Ltd.,100.0% - Cardinal Energy Ltd.,1996-01-01,50.8668,-112.213,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-18-022-16W4M
ABGP0119984,Abandoned,Botha 7-16-98-5W6,GP,Botha,Canadian Natural Resources Limited,89.5% - Canadian Natural Resources Limited; 10.5% - Obsidian Energy Ltd.,1994-01-01,57.50165,-118.74042,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,07-16-098-05W6M
ABGP0120344,Active,10-7 Gas Processing Plant,GP,Ante Creek North,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,2012-01-01,54.78669,-117.64872,Gas Plant Sweet,10-07-067-24W5M
ABGP0120365,Active,Sturgeon Lake Gas Plant,GP,Ante Creek,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,,54.9104,-117.69411,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-26-068-25W5M
ABGP0121326,Active,Open Range Ansell 12-31 Gas Plant,GP,Swanson,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,2012-01-01,53.62197,-116.79682,Gas Plant Sweet,12-31-053-19W5M
ABGP0121540,Abandoned,Altagas Rainbow Lake Gas Plant,GP,Rainbow Lake,Altagas Ltd.,100.0% - Altagas Ltd.,,58.56542,-119.19865,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,12-24-110-08W6M
ABGP0122937,Suspended,Tervita Granada Frac Plant,GP,Granada,Secure Energy Services Inc.,100.0% - Secure Energy Services Inc.,2013-01-01,53.48494,-115.60884,Gas Plant Fractionation,02-18-052-11W5M
ABGP0123090,Active,Gordondale Gas Plant,GP,Gordondale,Birchcliff Energy Ltd.,100.0% - Altagas Ltd.,2012-01-01,55.80851,-119.68319,Gas Plant Acid Gas Injection,16-31-078-11W6M
ABGP0126279,Active,Saturn Gas Plant,GP,Saturn,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,2013-01-01,53.97288,-117.29126,Gas Plant Sweet,12-36-057-23W5M
ABGP0126524,Active,Lookout Butte 04-13,GP,Lookout Butte,Loyal Energy (Canada) Operating Ltd.,100.0% - Loyal Energy (Canada) Operating Ltd.,1963-01-01,49.1192,-113.761,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,04-13-002-29W4M
ABGP0127090,Active,Ramparts 05-17-57-21W4 Gp,GP,Ramparts,Long Run Exploration Ltd.,,,53.92622,-113.09634,Gas Plant Sweet,05-17-057-21W4M
ABGP0128196,Active,Haro #1,GP,Haro # 1,Sanling Energy Ltd.,100.0% - Sanling Energy Ltd.,1970-01-01,58.05973,-118.2853,Gas Plant Sweet,10-29-104-02W6M
ABGP0128197,Suspended,Haro #3,GP,Haro # 3,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,1980-01-01,58.2341,-118.782,Gas Plant Sweet,10-29-106-05W6M
ABGP0128198,Suspended,Haro #4,GP,Haro # 4,Sanling Energy Ltd.,,,57.97168,-118.58443,Gas Plant Sweet,09-28-103-04W6M
ABGP0129178,Active,Peyto Brazeau 06-12-044-13W5 Gas,GP,Brazeau,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,2013-01-01,52.77694,-115.75694,Gas Plant Sweet,06-12-044-13W5M
ABGP0129179,Active,Peyto Oldman North 3/14-17-55-21W5Gp,GP,Oldman North,Peyto Exploration & Development Corp.,,,53.75632,-117.09044,Gas Plant Sweet,14-17-055-21W5M
ABGP0129279,Active,Ansell 01-34 Gas Plant,GP,Peoc Ansell,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2012-01-01,53.43991,-116.55842,Gas Plant Sweet,01-34-051-18W5M
ABGP0130963,Suspended,Kaybob 15-07 Gas Plant,GP,Kaybob,Whitecap Resources Inc.,,,54.18048,-116.68674,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,15-07-060-18W5M
ABGP0130964,Active,Kaybob 15-07 Gas Plant,GP,Kaybob,Whitecap Resources Inc.,,,54.18048,-116.68674,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,15-07-060-18W5M
ABGP0131384,Suspended,Cenovus Lake Newell 04-22 Gas Plant,GP,Lake Newell,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.4416,-111.85952,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-22-017-14W4M
ABGP0131712,Active,Iberdrola 15-27 Gas Plant,GP,Iberdrola,Atco Next Energy Ltd.,,,53.69935,-115.97648,Gas Plant Sweet,15-27-054-14W5M
ABGP0132407,Active,Kaybob 5-31 Gas Plant,GP,Kaybob,Kiwetinohk Energy Corp.,,,54.4036,-117.59609,Gas Plant Sweet,05-31-062-24W5M
ABGP0133259,Active,Pcc Simonette 15-31-62-21W5 Gp,GP,Kaybob,Petrochina Duvernay Gas Partnership,,,54.41225,-117.13584,Gas Plant Sweet,15-31-062-21W5M
ABGP0134386,Active,Steen River 9-17 Acid Gas Inj Plant,GP,Steen River,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,1999-01-01,59.59931,-117.39953,Gas Plant Acid Gas Injection,09-17-122-20W5M
ABGP0134471,Active,Spartan Alexander Gas Plant,GP,Alexander,Vermilion Energy Inc.,,,53.8187,-113.86,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-07-056-26W4M
ABGP0134628,Active,Musreau Ii  9-26-62-6W6,GP,Musreau,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,2014-01-01,54.39283,-118.77735,Gas Plant Sweet,09-26-062-06W6M
ABGP0134673,Active,Spartan Gold Creek 03-26-069-05W6,GP,Inception,Veren Inc.,,,54.9989,-118.654,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-26-069-05W6M
ABGP0134834,Suspended,Bistcho Lake 6-32 Acid Gas Injection,GP,Bistcho Lake,Tallahassee Exploration Inc.,,,59.64067,-118.30659,Gas Plant Acid Gas Injection,06-32-122-02W6M
ABGP0135009,Active,06-01-077-21W5 Donnelly,GP,Girouxville,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,2005-01-01,55.6411,-117.121,Gas Plant Acid Gas Injection,06-01-077-21W5M
ABGP0135330,Active,Exshaw 03-10-077-07W6 Gas Plant,GP,Exshaw,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2014-01-01,55.6523,-118.99925,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-10-077-07W6M
ABGP0135716,Active,Bilbo-04-25-065-07 W6M,GP,Bilbo,Harvest Operations Corp.,100.0% - Harvest Operations Corp.,2015-01-01,54.64899,-118.92841,Gas Plant Sweet,04-25-065-07W6M
ABGP0135948,Active,Lre Edson 00/06-16-054-18W5 Gp,GP,Alliance,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.66257,-116.59721,Gas Plant Sweet,06-16-054-18W5M
ABGP0136119,Active,Smith West 09-01-071-02W5,GP,Smith West,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.12261,-114.15791,Gas Plant Sweet,09-01-071-02W5M
ABGP0137047,Active,Spartan Alderflats 10-09-045-08W5,GP,Bellatrix 10-09,Spartan Delta Corp.,60.0% - Spartan Delta Corp.; 35.0% - Keyera Energy Ltd.,2015-01-01,52.86789,-115.09976,Gas Plant Sweet,10-09-045-08W5M
ABGP0137118,Active,Interpipeline Rof Facility,GP,Rof,Pembina Pipeline,,,53.81304,-113.12938,Gas Plant Fractionation,09-01-056-22W4M
ABGP0137513,Active,Sylvan Lake 6-20 Gas Plant,GP,Sylvan Lake,Parallax Energy Operating Inc.,100.0% - Parallax Energy Operating Inc.,,52.19469,-114.11034,Gas Plant Sweet,06-20-037-01W5M
ABGP0137899,Active,Saturn 2 Gas Plant,GP,Saturn 2,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,,53.97288,-117.29126,Gas Plant Sweet,12-36-057-23W5M
ABGP0137978,Active,Perpetual W Wolf 10-3-52-17W5,GP,West Wolf,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2015-01-01,53.46238,-116.41562,Gas Plant Sweet,10-03-052-17W5M
ABGP0138158,Active,Cenovus Alderson,GP,Alderson,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,1979-01-01,50.31663,-111.96773,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-02-016-15W4M
ABGP0138191,Active,Swr Windfall Gp 14-24-59-16 W5,GP,Windfall,Outlier Resources Ltd.,100.0% - Outlier Resources Ltd.,2015-01-01,54.12238,-116.26627,Gas Plant Sweet,14-24-059-16W5M
ABGP0138443,Active,Zeta Creek 11-10-49-12W5 Gas Plant,GP,Zeta Creek,Mancal Energy Inc.,,,53.21601,-115.67474,Gas Plant Sweet,11-10-049-12W5M
ABGP0138789,Active,Bonterra 11-17 Sweet Gas Plant,GP,Bonterra Sweet Gas,Bonterra Energy Corp.,,,53.2306,-114.553,Gas Plant Sweet,11-17-049-04W5M
ABGP0138811,Active,7G Lator#2  2/1-21-63-2W6 Gp,GP,7G Lator # 2,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,2015-01-01,54.4587,-118.22935,Gas Plant Sweet,01-21-063-02W6M
ABGP0138891,Active,Ansell 12-31 Gas Plant,GP,Ansell 12-31,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2014-01-01,53.36006,-116.48447,Gas Plant Sweet,12-31-050-17W5M
ABGP0139140,Suspended,Ferrier 02-25-038-09W5 Gas Plant,GP,Ferrier,Petrus Resources Corp.,,,52.29114,-115.15197,Gas Plant Fractionation,02-25-038-09W5M
ABGP0139294,Active,Ferrier 02-25-038-9W500 Gp,GP,Ferrier,Petrus Resources Corp.,,,52.29065,-115.153,Gas Plant Sweet,02-25-038-09W5M
ABGP0139501,Active,Tourmaline Edson 04-17 Gas Plant,GP,Edson,Tourmaline Oil Corp.,,,53.39789,-116.62816,Gas Plant Sweet,04-17-051-18W5M
ABGP0140036,Active,Kanata Simonette 13-11 Gas Plant,GP,Simonette,Csv Simonette Corp.,,,54.35542,-117.94996,Gas Plant Sweet,13-11-062-27W5M
ABGP0140178,Active,Elmworth Lng Phase 1,GP,Elmworth,Cryopeak Energy Solutions Corporation,,,55.04353,-119.63279,Gas Plant Sweet,08-08-070-11W6M
ABGP0140267,Active,7G Cutbank 10-10-065-05W6,GP,7G Cutbank,Arc Resources Ltd.,,2016-01-01,54.61256,-118.66433,Gas Plant Sweet,10-10-065-05W6M
ABGP0140277,Active,Pembina Infra. & Logistics Lp Frac 2,GP,Pembina Infa,Pembina Pipeline,,,53.81304,-113.12938,Gas Plant Fractionation,09-01-056-22W4M
ABGP0140439,Active,Simonette 10-29 Gas Plant,GP,Simonette,Kiwetinohk Energy Corp.,,,54.48136,-117.44042,Gas Plant Sweet,10-29-063-23W5M
ABGP0140643,Active,Patterson Creek Gas Plt 11-21-66-3W6,GP,Patterson Creek,Pembina Gas Infrastructure Inc.,100.0% - Pgi Processing Ulc,2016-01-01,54.72934,-118.3932,Gas Plant Sweet,11-21-066-03W6M
ABGP0140842,Active,Columbia 15-36-044-15W5 Gas Plant,GP,Columbia,Tourmaline Oil Corp.,,,52.83987,-116.03868,Gas Plant Sweet,15-36-044-15W5M
ABGP0140979,Active,Modern Kakwa 7-9-62-8W6 Gas Plant,GP,Modern Route,Tourmaline Oil Corp.,,,54.348,-119.13318,Gas Plant Sweet,07-09-062-08W6M
ABGP0142406,Active,Orlen Ferrier 04-13-039-09W5 Gp,GP,Ferrier,Orlen Upstream Canada Ltd.,,,52.3515,-115.17387,Gas Plant Sweet,04-13-039-09W5M
ABGP0142505,Active,Musreau Deep Cut,GP,Musreau Deep Cut,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,2011-01-01,54.38744,-118.77101,Gas Plant Sweet,04-25-062-06W6M
ABGP0143117,Active,Viking 11-16-48-13W4,GP,Viking,Enercapita Energy Ltd.,,,53.14284,-111.84764,Gas Plant Sweet,11-16-048-13W4M
ABGP0143189,Active,Fseep 02-03-055-22W4 Gas Plant,GP,Fseep 02 -03,Tidewater Midstream And Infrastructure Ltd.,,,53.71687,-113.18397,Gas Plant Sweet,02-03-055-22W4M
ABGP0143633,Active,Pembina Infra. & Logistics Lp Frac 3,GP,Pembina Infa & Logistics Frac 3,Pembina Pipeline,,,53.81304,-113.12938,Gas Plant Fractionation,09-01-056-22W4M
ABGP0144505,Active,Orlen Kakwa 16-07-063-05W6 Gas Plant,GP,Kakwa,Orlen Upstream Canada Ltd.,,,54.44324,-118.73649,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-07-063-05W6M
ABGP0144581,Suspended,Ae Gp 4/13-21-15-11W4,GP,,Torxen Energy Ltd.,,,50.28006,-111.46979,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-21-015-11W4M
ABGP0145129,Active,Duvernay Kaybob Complex,GP,,Pembina Gas Infrastructure Inc.,,,54.39815,-116.94402,Gas Plant Sweet,14-28-062-20W5M
ABGP0145222,Active,Modern Cutpick 1-24-60-8W6 Gas Plant,GP,,Tourmaline Oil Corp.,,,54.19831,-119.05332,Gas Plant Sweet,01-24-060-08W6M
ABGP0145469,Active,Mbog Red Earth 2-23 Gas Plant,GP,,Surge Energy Inc.,,,56.6411,-115.155,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-23-088-08W5M
ABGP0146250,Active,Lake Newell Gas Plant 4-22-17-14W4,GP,,Torxen Energy Ltd.,,,50.4416,-111.85952,Gas Plant Sweet,04-22-017-14W4M
ABGP0147725,Suspended,Harmattan Co-Stream Straddle Plant,GP,,Altagas Ltd.,,,51.68925,-114.47925,Gas Plant Mainline Straddle,09-27-031-04W5M
ABGP0147748,Active,Peyto Canada Aurora 11-13-43-13W5 Gp,GP,,Peyto Canada Corp.,,,52.70885,-115.76034,Gas Plant Sweet,11-13-043-13W5M
ABGP0148152,Active,Resthaven 3-16 Gas Plant,GP,,Tourmaline Oil Corp.,,,54.18319,-118.24083,Gas Plant Sweet,03-16-060-02W6M
ABGP0148981,Active,Gold Creek,GP,,Arc Resources Ltd.,,,54.81535,-118.64759,Gas Plant Sweet,10-23-067-05W6M
ABGP0149002,Active,Delphi 02/07-11-60-23W5 Gas Plant,GP,,Kiwetinohk Energy Corp.,,,54.1731,-117.33399,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,07-11-060-23W5M
ABGP0149088,Active,Harmon V 03-18-084-17W5 Gp,GP,,Baytex Energy Ltd.,,,56.27704,-116.68048,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-18-084-17W5M
ABGP0150177,Active,Malmo 10-29-043-22W4,GP,,Canadian Natural Resources Limited,,,52.73615,-113.15801,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-29-043-22W4M
ABGP0150355,Active,Keyera Wapiti Gas Plant,GP,,Keyera Energy Ltd.,,,54.80878,-119.05899,Gas Plant Acid Gas Injection,03-19-067-07W6M
ABGP0150386,Active,Keyera Pipestone 04-07 Gas Plant,GP,,Keyera Energy Ltd.,,,55.30315,-119.22776,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-07-073-08W6M
ABGP0150704,Active,Wapiti Gas Plant,GP,,Pembina Gas Infrastructure Inc.,,,54.8415,-118.9509,Gas Plant Sulphur Recovery,07-35-067-07W6M
ABGP0151188,Active,Brc 04-31-048-12W5 Frac Plant,GP,,Tidewater Midstream And Infrastructure Ltd.,,,53.17952,-115.75348,Gas Plant Fractionation,04-31-048-12W5M
ABGP0152315,Active,Pipestone 12-35-070-09W6 Gas Plant,GP,,Altagas Ltd.,,,55.1064,-119.267,Gas Plant Acid Gas Injection,12-35-070-09W6M
ABGP0153429,Active,Duvernay Sweetening Plant,GP,,Pembina Gas Infrastructure Inc.,,,54.39788,-116.94144,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,14-28-062-20W5M
ABGP0153753,Active,Tangle Creek Waskahigan Gas Plant,GP,,Hwn Energy Ltd.,,,54.5263,-117.477,Gas Plant Sweet,12-07-064-23W5M
ABGP0154540,Active,Hmgp Corser 06-20,GP,,Cenovus Energy Inc.,,,53.24139,-116.6007,Gas Plant Sweet,06-20-049-18W5M
ABGP0154913,Active,Ltam High River 12-31-016-28W4,GP,,Long Term Asset Management Inc.,,,50.39031,-113.84518,Gas Plant Sweet,12-31-016-28W4M
ABGP0155173,Suspended,Sunchild 00/01-04-044-11W5 Gas Plant,GP,,Taqa North Ltd.,,,52.75965,-115.52994,Gas Plant Sweet,01-04-044-11W5M
ABGP0155556,Active,Suncild 01-04-044-11W5 Gas Plant,GP,,Taqa North Ltd.,,,52.75965,-115.52994,Gas Plant Sweet,01-04-044-11W5M
ABGP0156241,Suspended,Csv Karr Gas Plant,GP,,Csv Midstream Solutions Corp.,,,54.71074,-118.59496,Gas Plant Sweet,06-18-066-04W6M
ABGP0156644,Active,Thor Knappen 16-29 Plant,GP,,Thor Resources Inc.,,,49.06951,-111.43605,Gas Plant Sweet,16-29-001-11W4M
ABGP0156929,Active,Brc 04-31-048-12W5 Gas Plant #4,GP,,Tidewater Midstream And Infrastructure Ltd.,,,53.17965,-115.75362,Gas Plant Sweet,04-31-048-12W5M
ABGP0157262,Active,Alexis 03-36-055-05 W5 Gp,GP,,Long Run Exploration Ltd.,,,53.79082,-114.61393,Gas Plant Sweet,03-36-055-05W5M
ABGP0157570,Active,Csv Karr Gas Plant,GP,,Csv Midstream Solutions Corp.,,,54.71098,-118.59769,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-18-066-04W6M
ABGP0158090,Active,13-21-015-11W4 Sweet Plant,GP,,Torxen Energy Ltd.,,,50.28006,-111.46979,Gas Plant Sweet,13-21-015-11W4M
ABGP0158167,Active,Tei Delia 01-13-32-19W4,GP,,Tallahassee Exploration Inc.,,,51.739,-112.561,Gas Plant Sweet,01-13-032-19W4M
ABGP0158517,Active,Ante Creek 05-26-066-24W5 Gp,GP,,Journey Energy Inc.,,,54.7381,-117.527,Gas Plant Sweet,05-26-066-24W5M
ABGP0159328,Active,Mart 103/11-04-075-25W4 Gas Plant,GP,,Tamarack Valley Energy Ltd.,,,55.46878,-113.82708,Gas Plant Sweet,11-04-075-25W4M
ABGP0160678,Suspended,Expander 09-21-022-25W4 Gas Plant,GP,,Rocky Mountain Clean Fuels Inc.,,,50.88808,-113.39829,Gas Plant Sweet,09-21-022-25W4M
ABGP0160735,Active,East Crossfield Gas Plant,GP,,Taqa North Ltd.,,,51.39645,-114.02822,Gas Plant Acid Gas Injection,09-14-028-01W5M
ABGP0161844,Active,Bonterra 14-28-046-07W5 Gas Plant,GP,,Bonterra Energy Corp.,,,53.00218,-114.95907,Gas Plant Sweet,14-28-046-07W5M
ABGP0162257,Active,Peyto Chambers Gp 2-15-41-11W5,GP,,Peyto Exploration & Development Corp.,,,52.5237,-115.498,Gas Plant Sweet,02-15-041-11W5M
ABGP0162604,Active,Seol 01-07-020-25W400 Gas Plant,GP,,Seol Energy Inc.,,,50.6748,-113.44568,Gas Plant Sweet,01-07-020-25W4M
ABGP0163662,Active,Campbell Gas Plant 5-27-054-25W4,GP,,Maga Energy Ltd.,,,53.69237,-113.61375,Gas Plant Sweet,05-27-054-25W4M
ABGP0163748,Suspended,Acheson 12-02-053-26W4 Frac Plant,GP,,Tidewater Midstream And Infrastructure Ltd.,,,53.54871,-113.73559,Gas Plant Fractionation,12-02-053-26W4M
ABGP0164870,Active,Wolf Recovery Facility I,GP,,Wolf Ngl Inc.,,2023-02-01,55.97888,-111.97298,Gas Plant Mainline Straddle,10-33-080-13W4M
ABGP0164871,Suspended,Wolf Feedstock Separation,GP,,Wolf Ngl Inc.,,2023-02-01,53.82712,-113.12134,Gas Plant Fractionation,12-07-056-21W4M
ABGP0165073,Active,Txne Cassils 13-24-019-15W4 Gp,GP,,Torxen Energy Ltd.,,2023-03-01,50.62924,-111.96558,Gas Plant Sweet,13-24-019-15W4M
ABGP0165694,Active,Veresen Hythe - 11-18 Sweet Plant,GP,,Pembina Gas Infrastructure Inc.,,2023-05-01,55.4125,-119.83623,Gas Plant Sweet,11-18-074-12W6M
ABGP0165710,Active,Bantry 2-29-019-13W4M Gas Plant,GP,,Astara Energy Corp.,,2023-05-01,50.63339,-111.7697,Gas Plant Sulphur Recovery,02-29-019-13W4M
ABGP0165856,Active,14-28-073-07W6 Gas Plant,GP,,Tamarack Valley Energy Ltd.,,2023-05-01,55.3572,-119.018,Gas Plant Sweet,14-28-073-07W6M
ABGP0165948,Active,Marten Hills 15-29-73-24 Gp,GP,,Spur Petroleum Ltd.,,2023-06-01,55.3564,-113.659,Gas Plant Sweet,15-29-073-24W4M
ABGP0166849,Active,Weil Group 11-03,GP,,Weil Group Canada; Ltd.,,2023-09-01,49.96957,-110.47604,Gas Plant Sweet,11-03-012-04W4M
ABGP0166887,Active,Wcp Valhalla Gp 03-27-075-09W6,GP,,Whitecap Resources Inc.,,2023-10-01,55.52209,-119.30729,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-27-075-09W6M
ABGP0167176,Active,Steveville 14-12-20-12 Helium Recov,GP,,Imperial Helium Corp.,,2023-10-01,50.6853,-111.545,Gas Plant Sweet,14-12-020-12W4M
ABGP0168285,Active,Ember Irricana 05-31-027-26W4,GP,,Ember Resources Inc.,,2024-03-01,51.34747,-113.66007,Gas Plant Sweet,05-31-027-26W4M
ABGP0168309,Active,Ember Nightingale 10-31-026-23W4,GP,,Ember Resources Inc.,,2024-03-01,51.26392,-113.19943,Gas Plant Sweet,10-31-026-23W4M
ABGP0168539,Active,Morinville 5-35-056-25W4 Gp,GP,,Bench Creek Resources Ltd.,,2024-04-01,53.88215,-113.61669,Gas Plant Sweet,05-35-056-25W4M
ABGP0168764,Active,Threehills/Ghosthills 11-16-031-23W4,GP,,Ember Resources Inc.,,2024-04-01,51.65908,-113.2085,Gas Plant Sweet,11-16-031-23W4M
ABGP0168803,Active,Pgs Kakwa River 08-13 Shallow Cut,GP,,Pembina Gas Infrastructure Inc.,,2024-05-01,54.44821,-118.60607,Gas Plant Sweet,08-13-063-05W6M
ABGP0168934,Active,Csv Albright 13-34 Sulphur Rec Gp,GP,,Csv Midstream Solutions Corp.,,2024-05-01,55.28504,-119.30459,Gas Plant Sulphur Recovery,13-34-072-09W6M
ABGP0168995,Active,Edson Frac Plant,GP,,Pivotal Energy Partners Inc.,,2024-05-01,53.57568,-116.4307,Gas Plant Fractionation,05-15-053-17W5M
ABGP0169442,Active,Arc Karr 102/10-10-065-05W6 Gp,GP,,Arc Resources Ltd.,,2024-07-01,54.61256,-118.66433,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-10-065-05W6M
ABGP0170268,Active,Persist Wayne 01-20-28-21 Gp,GP,,Persist Oil And Gas Inc.,,2024-09-01,51.40324,-112.91416,Gas Plant Sweet,01-20-028-21W4M
ABGP0171028,Active,Linde - Lng Plant; Fort Saskatchewan,GP,,Linde Canada Inc.,,2024-11-01,53.71399,-113.17551,Gas Plant Sweet,16-33-054-22W4M
ABGP0171549,Active,Wembley 06-19-073-08W6,GP,,Nuvista Energy Ltd.,,2025-01-01,55.33594,-119.22119,Gas Plant Acid Gas Injection,06-19-073-08W6M
ABGS0131512,Active,Alexander 3-7-56-26W4 Ggs,GP,,Vermilion Energy Inc.,100.0% - Vermilion Energy Inc.,,53.81854,-113.86064,Gas Gathering System,03-07-056-26W4M
BCGP0000160,Active,Aitken Gas Aitkencreek D-044-L/094-A-13 002,GP,,Aitken Creek Gas Storage Ulc,,,56.95617,-121.91708,,D-044-L 094-A-13
BCGP0000298,Removed,Cnrl Alces 08-34-083-15 001,GP,,Canadian Natural Resources Limited,,,56.23822,-120.26943,,08-34-083-15W6M
BCGP0000303,Active,Pacific Tumbler Ridge A-074-G/093-I-15 003,GP,,Pacific Northern Gas (N.E.) Ltd.,,,54.89373,-120.67088,,A-074-G 093-I-15
BCGP0000317,Active,Canlin Parkland 06-29-081-15 004,GP,,Canlin Energy Corporation,,,56.04954,-120.31279,,06-29-081-15W6M
BCGP0000322,Cancelled,Westcoast Sikanni B-041-I/094-G-03 001,GP,,Westcoast Energy Inc.,,,57.20166,-123.01337,,B-041-I 094-G-03
BCGP0000437,Cancelled,Westcoast Fort Nelson B-084-G/094-J-10 001,GP,,Westcoast Energy Inc.,,,58.65195,-122.67336,,B-084-G 094-J-10
BCGP0000438,Removed,Petronas Mason A-030-G/094-G-07 001,GP,,Petronas Energy Canada Ltd.,,,57.35272,-122.74031,,A-030-G 094-G-07
BCGP0000439,Cancelled,Westcoast Mcmahon 15-25-082-18 001,GP,,Westcoast Energy Inc.,,,56.14341,-120.67228,,15-25-082-18W6M
BCGP0000440,Removed,Canlin Boundarylake 13-10-085-14 001,GP,,Canlin Energy Corporation,,,56.36086,-120.13301,,13-10-085-14W6M
BCGP0000442,Active,Sukunka Pine River C-085-D/093-P-12 001,GP,,Sukunka Natural Resources Inc.,,,55.57194,-121.9424,,C-085-D 093-P-12
BCGP0000445,Active,Whitecap Boundarylake 07-02-085-14 002,GP,,Whitecap Resources Inc.,,,56.3373,-120.08532,,07-02-085-14W6M
BCGP0000457,Removed,Cve Energy Brassey D-013-F/093-P-10 003,GP,,Cenovus Energy Inc.,,,55.59733,-120.78083,,D-013-F 093-P-10
BCGP0000464,Suspended,Cnrl Cypress B-099-C/094-B-16 002,GP,,Canadian Natural Resources Limited,,,56.82619,-122.36161,,B-099-C 094-B-16
BCGP0000465,Suspended,Canlin Boundarylake 11-24-084-15 001,GP,,Canlin Energy Corporation,,,56.30039,-120.23178,,11-24-084-15W6M
BCGP0000558,Removed,Nrm Hold Ltd Buckinghorse A-081-H/094-G-06 002,GP,,Northriver Midstream,,,57.40264,-123.00474,,A-081-H 094-G-06
BCGP0000559,Cancelled,Westcoast Aitkencreek D-044-L/094-A-13 005,GP,,Westcoast Energy Inc.,,,56.95611,-121.91772,,D-044-L 094-A-13
BCGP0000730,Active,Canlin Boundarylake 14-24-084-15 003,GP,,Canlin Energy Corporation,,,56.30108,-120.23189,,14-24-084-15W6M
BCGP0000740,Active,Cnrl Ring C-081-I/094-H-09 002,GP,,Canadian Natural Resources Limited,,,57.74141,-120.01023,,C-081-I 094-H-09
BCGP0000921,Active,Cnrl Ring C-081-I/094-H-09 003,GP,,Canadian Natural Resources Limited,,,57.73894,-120.00826,,C-081-I 094-H-09
BCGP0000932,Active,2354890 Ab Ltd Younger Extraction Plant 01-36-082-18 002,GP,,2354890 Alberta Ltd.,,,56.14837,-120.66747,,01-36-082-18W6M
BCGP0001243,Cancelled,Westcoast Dry Gas 06-07-080-13 001,GP,,Westcoast Energy Inc.,,,55.91033,-120.0269,,06-07-080-13W6M
BCGP0001279,Removed,Keyera Bougie D-031-F/094-G-15 001,GP,,Keyera Energy Ltd.,,,57.86665,-122.75693,,D-031-F 094-G-15
BCGP0001593,Cancelled,Star Pine 07-06-077-25 003,GP,,Domcan,,,55.64059,-121.86229,,07-06-077-25W6M
BCGP0001647,Active,Tourmaline Martin B-002-E/094-H-06 003,GP,,Tourmaline Oil Corp.,,,57.33557,-121.40041,,B-002-E 094-H-06
BCGP0001692,Removed,Cnrl Kahntahriver C-053-D/094-I-02 003,GP,,Canadian Natural Resources Limited,,,58.04632,-120.90847,,C-053-D 094-I-02
BCGP0001726,Cancelled,Obsidian Parkland 06-29-081-15 002,GP,,Obsidian Energy Ltd.,,,56.04944,-120.31263,,06-29-081-15W6M
